Job Identifier,Organization Id,Job Location City,Job Location Region Code,Job First Upload Complete Datetime,Job Deliverable
185373013,132261,Carrollton,TX,6/15/2018 12:47:14 PM,complete
185373035,123998,Gretna,NE,6/15/2018 1:08:11 PM,complete
185373045,123998,Gretna,NE,6/15/2018 1:18:46 PM,complete
185373074,123998,Cook,NE,6/15/2018 1:37:57 PM,complete
185373084,123998,Cook,NE,6/15/2018 1:45:15 PM,complete
185373085,123998,Gretna,NE,6/15/2018 1:45:28 PM,complete
185373090,123998,Gretna,NE,6/15/2018 1:48:26 PM,complete
185373094,136176,Columbus,NE,6/15/2018 1:50:30 PM,complete
185373119,123998,Columbus,NE,6/15/2018 2:04:19 PM,complete
185373134,122987,Coppell,TX,6/15/2018 2:11:50 PM,roof
185373142,123998,Gretna,NE,6/15/2018 2:17:02 PM,complete
185373146,123998,Columbus,NE,6/15/2018 2:18:32 PM,complete
185373170,8785,Omaha,NE,6/15/2018 2:28:20 PM,roof
185373171,105801,Alvin,TX,6/15/2018 2:28:21 PM,complete
185373184,123998,Schuyler,NE,6/15/2018 2:35:58 PM,complete
185373185,123998,Omaha,NE,6/15/2018 2:36:35 PM,complete
185373186,16832,Carrollton,TX,6/15/2018 2:37:33 PM,complete
185373198,8785,West Point,NE,6/15/2018 2:44:37 PM,complete
185373206,58286,Anna,TX,6/15/2018 2:47:01 PM,roof
185373219,27852,Wahpeton,ND,6/15/2018 3:42:55 PM,complete
185373228,20533,Cedar Creek,NE,6/15/2018 2:57:12 PM,complete
185373232,122987,Carrollton,TX,6/15/2018 2:59:47 PM,roof
185373259,8451,Omaha,NE,6/15/2018 3:12:44 PM,complete
185373262,16832,Carrollton,TX,6/15/2018 3:13:08 PM,complete
185373280,16832,Carrollton,TX,6/15/2018 3:20:44 PM,complete
185373285,146797,La Vernia,TX,6/15/2018 3:21:37 PM,complete
185373289,35280,Converse,TX,6/15/2018 3:23:34 PM,complete
185373290,123998,Oelrichs,SD,6/15/2018 3:23:53 PM,complete
185373311,78054,Independence,KS,6/15/2018 3:29:31 PM,complete
185373316,122987,Carrollton,TX,6/15/2018 3:30:45 PM,complete
185373318,123998,Papillion,NE,6/15/2018 3:31:48 PM,complete
185373319,35280,Katy,TX,6/15/2018 3:32:24 PM,complete
185373325,8395,Faulkton,SD,6/15/2018 3:34:24 PM,complete
185373326,35280,Katy,TX,6/15/2018 3:34:46 PM,complete
185373329,122987,Kindred,ND,6/15/2018 3:36:36 PM,complete
185373341,8785,Wayne,NE,6/15/2018 3:45:48 PM,roof
185373346,44390,Rapid City,SD,6/15/2018 3:47:33 PM,roof
185373363,28908,Leawood,KS,6/15/2018 3:54:15 PM,complete
185373368,146048,Whitehouse,TX,6/15/2018 3:57:50 PM,complete
185373371,16610,Lincoln,NE,6/15/2018 3:58:46 PM,roof
185373374,8435,Bel Aire,KS,6/15/2018 3:59:47 PM,complete
185373381,123998,Cook,NE,6/15/2018 4:01:35 PM,complete
185373388,122987,Coppell,TX,6/15/2018 4:03:55 PM,roof
185373393,24941,Valley Center,KS,6/15/2018 4:09:35 PM,complete
185373394,144026,Leawood,KS,6/15/2018 4:12:12 PM,roof
185373395,118623,San Antonio,TX,6/15/2018 4:12:36 PM,complete
185373414,123998,Tecumseh,NE,6/15/2018 4:19:02 PM,complete
185373464,147182,San Antonio,TX,6/15/2018 4:40:44 PM,complete
185373465,122987,Kindred,ND,6/15/2018 4:41:11 PM,complete
185373469,35280,Houston,TX,6/15/2018 4:42:22 PM,complete
185373480,126575,Omaha,NE,6/15/2018 4:46:50 PM,complete
185373481,141673,Leawood,KS,6/15/2018 4:47:52 PM,complete
185373492,123998,Cedar Creek,NE,6/15/2018 4:52:40 PM,complete
185373494,123998,Cedar Creek,NE,6/15/2018 4:55:33 PM,complete
185373506,150693,Round Rock,TX,6/15/2018 5:01:24 PM,complete
185373508,10822,Spring,TX,6/15/2018 5:02:31 PM,roof
185373515,8435,Wichita,KS,6/15/2018 5:05:31 PM,complete
185373522,123998,Stanton,NE,6/15/2018 5:08:51 PM,complete
185373523,123998,Cook,NE,6/15/2018 5:08:51 PM,complete
185373529,10160,Plano,TX,6/15/2018 5:11:23 PM,complete
185373543,122987,Carrollton,TX,6/15/2018 5:16:32 PM,roof
185373578,123998,Cedar Creek,NE,6/15/2018 5:34:25 PM,complete
185373587,20533,Olathe,KS,6/15/2018 5:37:33 PM,complete
185373596,134217,Georgetown,TX,6/15/2018 5:41:13 PM,roof
185373597,118216,Trophy Club,TX,6/15/2018 5:41:14 PM,complete
185373602,132261,Carrollton,TX,6/15/2018 5:46:12 PM,roof
185373603,10822,Katy,TX,6/15/2018 5:46:13 PM,roof
185373652,116115,San Antonio,TX,6/15/2018 6:08:47 PM,roof
185373654,132261,Frisco,TX,6/15/2018 6:09:51 PM,roof_estimate
185373672,123998,Cedar Creek,NE,6/15/2018 6:17:47 PM,complete
185373675,78052,Paradise,TX,6/15/2018 6:18:23 PM,complete
185373692,132261,Allen,TX,6/15/2018 6:28:21 PM,complete
185373695,35280,Sugar Land,TX,6/15/2018 6:30:29 PM,complete
185373706,24329,Houston,TX,6/15/2018 6:33:54 PM,roof
185373707,17280,Clearwater,NE,6/15/2018 6:33:55 PM,complete
185373715,118623,San Antonio,TX,6/15/2018 6:38:07 PM,complete
185373743,132261,Carrollton,TX,6/15/2018 6:51:20 PM,roof
185373749,138845,Hutchinson,KS,6/18/2018 8:47:04 PM,complete
185373751,131908,Houston,TX,6/15/2018 6:53:56 PM,complete
185373763,134217,Hutto,TX,6/15/2018 6:58:49 PM,roof
185373821,8451,Omaha,NE,6/15/2018 7:25:16 PM,complete
185373823,14640,Overland Park,KS,6/15/2018 7:26:40 PM,complete
185373825,35280,San Antonio,TX,6/15/2018 7:28:46 PM,complete
185373840,8395,Arlington,TX,6/15/2018 7:37:08 PM,complete
185373841,39212,Dallas,TX,6/15/2018 7:37:20 PM,roof
185373878,123998,Scottsbluff,NE,6/15/2018 7:47:35 PM,complete
185373888,118216,Boyd,TX,6/15/2018 7:53:46 PM,complete
185373917,15960,Auburn,KS,6/15/2018 8:10:07 PM,complete
185373926,8785,Omaha,NE,6/15/2018 8:13:10 PM,roof
185373927,129383,Kansas City,KS,6/15/2018 8:13:42 PM,roof
185373951,134061,Overland Park,KS,6/15/2018 8:18:25 PM,roof
185373954,110976,Fort Worth,TX,6/15/2018 8:19:53 PM,roof_estimate
185373968,118216,Boyd,TX,6/15/2018 8:26:07 PM,complete
185373969,13714,San Antonio,TX,6/15/2018 8:28:35 PM,roof
185373976,122987,Kindred,ND,6/15/2018 8:32:04 PM,complete
185373982,84383,Tulsa,OK,6/15/2018 8:36:41 PM,complete
185374003,28908,Leawood,KS,6/15/2018 8:48:41 PM,complete
185374009,132261,Carrollton,TX,6/15/2018 8:52:07 PM,roof
185374013,8395,Leawood,KS,6/15/2018 8:55:11 PM,complete
185374030,147202,Spring,TX,6/15/2018 9:11:20 PM,complete
185374032,105801,League City,TX,6/15/2018 9:11:37 PM,complete
185374082,147101,Seabrook,TX,6/15/2018 9:47:32 PM,complete
185374099,132261,Coppell,TX,6/15/2018 10:12:01 PM,roof_estimate
185374116,22484,Axtell,NE,6/15/2018 10:22:11 PM,roof
185374125,138290,Council Grove,KS,6/15/2018 10:37:55 PM,complete
185374139,22484,Kearney,NE,6/15/2018 10:58:13 PM,roof
185374163,107694,Piedmont,SD,6/15/2018 11:15:50 PM,complete
185374176,78052,Fort Towson,OK,6/15/2018 11:29:53 PM,complete
185374177,134061,Olathe,KS,6/15/2018 11:32:31 PM,roof
185374228,24329,Pearland,TX,6/16/2018 1:49:42 AM,roof
185374229,139472,Arlington,TX,6/16/2018 1:51:59 AM,complete
185374303,132261,Carrollton,TX,6/16/2018 12:52:37 PM,roof
185374332,150693,Austin,TX,6/16/2018 1:42:05 PM,complete
185374344,115158,Sanderson,TX,6/16/2018 1:55:44 PM,complete
185374379,132261,McKinney,TX,6/16/2018 2:20:24 PM,roof
185374400,116115,San Antonio,TX,6/16/2018 2:35:38 PM,complete
185374403,129383,Louisburg,KS,6/16/2018 2:38:42 PM,roof
185374406,132261,Coppell,TX,6/16/2018 2:43:27 PM,roof
185374411,38546,Arlington,TX,6/16/2018 2:46:52 PM,roof
185374412,79442,Lago Vista,TX,6/16/2018 2:47:35 PM,complete
185374415,147212,Hico,TX,6/16/2018 2:51:27 PM,complete
185374419,105801,Pearland,TX,6/16/2018 2:55:40 PM,complete
185374456,132261,Carrollton,TX,6/16/2018 3:26:18 PM,roof
185374461,32828,Gretna,NE,6/16/2018 3:31:39 PM,complete
185374462,132261,Carrollton,TX,6/16/2018 3:32:10 PM,roof
185374485,144671,Gordon,NE,6/16/2018 3:51:04 PM,roof
185374493,37970,Fort Worth,TX,6/16/2018 3:55:56 PM,roof
185374513,150693,New Braunfels,TX,6/16/2018 4:15:07 PM,roof_estimate
185374520,134151,Omaha,NE,6/16/2018 4:24:47 PM,complete
185374525,67333,Gettysburg,SD,6/16/2018 4:30:25 PM,complete
185374557,134217,Hutto,TX,6/16/2018 5:01:33 PM,roof
185374579,38312,Carrollton,TX,6/16/2018 5:22:30 PM,complete
185374595,78052,Dallas,TX,6/16/2018 5:37:10 PM,complete
185374600,78052,Denison,TX,6/16/2018 5:43:25 PM,complete
185374644,142870,Carrollton,TX,6/16/2018 6:38:20 PM,complete
185374662,35280,Houston,TX,6/16/2018 7:06:12 PM,complete
185374664,132261,Carrollton,TX,6/16/2018 7:09:14 PM,roof
185374685,134217,Pflugerville,TX,6/16/2018 7:56:03 PM,roof
185374701,24329,Katy,TX,6/16/2018 8:12:58 PM,complete
185374705,37970,Azle,TX,6/16/2018 8:18:59 PM,complete
185374726,35280,Spring,TX,6/16/2018 8:38:23 PM,complete
185374736,78052,Irving,TX,6/16/2018 8:52:10 PM,complete
185374749,15676,Wichita,KS,6/16/2018 9:40:16 PM,roof
185374813,134061,Olathe,KS,6/17/2018 1:16:31 AM,roof
185374905,147097,McPherson,KS,6/17/2018 2:29:40 PM,complete
185374921,8423,Rowlett,TX,6/17/2018 3:25:11 PM,complete
185374997,78052,Dallas,TX,6/17/2018 8:09:24 PM,complete
185375006,139472,Arlington,TX,6/17/2018 8:19:41 PM,roof
185375011,129705,Ellinwood,KS,6/17/2018 8:29:08 PM,roof
185375026,138845,Roeland Park,KS,6/18/2018 4:45:05 PM,complete
185375030,8423,Plano,TX,6/17/2018 10:22:05 PM,complete
185375031,101702,Rochelle,TX,6/17/2018 10:26:15 PM,complete
185375055,35280,Houston,TX,6/18/2018 12:44:49 AM,complete
185375133,138845,Olathe,KS,9/14/2018 1:41:17 PM,complete
185375165,8451,Yutan,NE,6/18/2018 12:44:44 PM,roof
185375183,132261,Carrollton,TX,6/18/2018 1:00:46 PM,roof_estimate
185375226,11404,Olathe,KS,6/18/2018 1:25:18 PM,roof
185375227,32610,Locust Grove,OK,6/18/2018 1:25:53 PM,complete
185375268,52588,Round Rock,TX,6/18/2018 1:57:58 PM,complete
185375280,105801,Rosharon,TX,6/18/2018 2:03:38 PM,complete
185375308,34789,Omaha,NE,6/18/2018 2:27:41 PM,complete
185375342,45193,Bellevue,NE,6/18/2018 2:49:09 PM,complete
185375349,138845,Hutchinson,KS,6/18/2018 3:37:29 PM,complete
185375363,123998,Lincoln,NE,6/18/2018 2:57:40 PM,complete
185375365,15676,Olathe,KS,6/18/2018 2:58:04 PM,roof
185375381,142870,Plano,TX,6/18/2018 3:06:56 PM,complete
185375405,13856,Carrollton,TX,6/18/2018 3:17:47 PM,roof
185375429,123998,Lyons,NE,6/18/2018 3:27:22 PM,complete
185375455,123998,Columbus,NE,6/18/2018 3:39:53 PM,complete
185375457,118623,San Antonio,TX,6/18/2018 3:43:53 PM,complete
185375470,138845,Topeka,KS,6/25/2018 12:09:18 AM,complete
185375481,138845,Lawrence,KS,6/18/2018 4:31:28 PM,complete
185375488,15314,Council Grove,KS,6/18/2018 3:58:02 PM,complete
185375492,13856,Carrollton,TX,6/18/2018 4:00:37 PM,roof
185375510,123998,Omaha,NE,6/18/2018 4:07:55 PM,complete
185375513,123998,Lincoln,NE,6/18/2018 4:08:30 PM,complete
185375519,78052,Mount Pleasant,TX,6/18/2018 4:12:01 PM,complete
185375526,150693,Austin,TX,6/18/2018 4:16:01 PM,complete
185375536,123998,Columbus,NE,6/18/2018 4:19:39 PM,complete
185375557,123998,Butte,NE,6/18/2018 4:26:48 PM,complete
185375566,123998,Omaha,NE,6/18/2018 4:29:28 PM,complete
185375589,123998,Wymore,NE,6/18/2018 4:34:28 PM,complete
185375594,123998,Columbus,NE,6/18/2018 4:37:04 PM,complete
185375604,117692,Louisburg,KS,6/18/2018 4:42:16 PM,complete
185375620,17280,Newman Grove,NE,6/18/2018 4:47:16 PM,complete
185375642,38312,Carrollton,TX,6/18/2018 4:50:46 PM,complete
185375643,78052,Cedar Hill,TX,6/18/2018 4:51:50 PM,complete
185375644,22484,Lincoln,NE,6/18/2018 4:52:08 PM,complete
185375648,123998,Louisville,NE,6/18/2018 4:52:36 PM,complete
185375649,118581,Euless,TX,6/18/2018 4:53:53 PM,complete
185375682,123998,Wymore,NE,6/18/2018 5:06:41 PM,complete
185375685,123998,Omaha,NE,6/18/2018 5:08:17 PM,complete
185375710,125173,Independence,KS,6/18/2018 5:15:23 PM,roof_estimate
185375719,125740,Overland Park,KS,6/18/2018 5:18:26 PM,roof
185375735,150693,Pflugerville,TX,6/18/2018 5:23:01 PM,complete
185375739,123998,Louisville,NE,6/18/2018 5:24:45 PM,complete
185375752,139472,The Colony,TX,6/18/2018 5:28:47 PM,roof
185375760,15676,Louisburg,KS,6/18/2018 5:29:44 PM,roof
185375776,123998,Cedar Creek,NE,6/18/2018 5:35:18 PM,complete
185375788,123998,Columbus,NE,6/18/2018 5:40:04 PM,complete
185375841,123998,Louisville,NE,6/18/2018 5:54:13 PM,complete
185375850,123998,Douglas,NE,6/18/2018 5:56:57 PM,complete
185375857,123998,Louisville,NE,6/18/2018 5:59:52 PM,complete
185375859,108664,Baldwin City,KS,6/18/2018 6:01:01 PM,complete
185375860,123998,Gretna,NE,6/18/2018 6:02:58 PM,complete
185375866,123998,Columbus,NE,6/18/2018 6:05:59 PM,complete
185375871,129383,Kansas City,KS,6/18/2018 6:10:59 PM,roof
185375872,123998,Wymore,NE,6/18/2018 6:10:15 PM,complete
185375873,78587,Eustis,NE,6/18/2018 6:10:37 PM,complete
185375876,129383,Gardner,KS,6/18/2018 6:12:38 PM,roof
185375881,8573,Independence,KS,6/18/2018 6:13:42 PM,complete
185375888,138845,Hutchinson,KS,6/18/2018 6:51:29 PM,complete
185375895,38546,Rio Vista,TX,6/18/2018 6:18:33 PM,complete
185375896,123998,Columbus,NE,6/18/2018 6:18:33 PM,complete
185375898,123998,Gretna,NE,6/18/2018 6:19:26 PM,complete
185375901,123998,Columbus,NE,6/18/2018 6:21:20 PM,complete
185375904,78047,Manhattan,KS,6/18/2018 6:22:54 PM,complete
185375923,8451,Omaha,NE,6/18/2018 6:33:44 PM,complete
185375934,134217,Georgetown,TX,6/18/2018 6:37:04 PM,roof
185375935,123998,Omaha,NE,6/18/2018 6:37:40 PM,complete
185375947,123998,Union,NE,6/18/2018 6:40:58 PM,complete
185375954,163697,Topeka,KS,6/18/2018 6:43:20 PM,roof
185375956,120331,Overland Park,KS,6/18/2018 6:43:40 PM,complete
185375957,123998,Cedar Creek,NE,6/18/2018 6:43:41 PM,complete
185375975,78052,Ennis,TX,6/18/2018 6:48:57 PM,complete
185375977,32459,Minot,ND,6/20/2018 6:31:42 PM,complete
185375984,8785,Omaha,NE,6/18/2018 6:51:49 PM,complete
185375986,123998,Gretna,NE,6/18/2018 6:53:14 PM,complete
185375991,123998,Saint Edward,NE,6/18/2018 6:53:44 PM,complete
185376025,123998,Gretna,NE,6/18/2018 7:07:28 PM,complete
185376033,132261,Carrollton,TX,6/18/2018 7:12:01 PM,complete
185376036,34789,Omaha,NE,6/18/2018 7:14:01 PM,complete
185376039,132261,Carrollton,TX,6/18/2018 7:15:53 PM,roof_estimate
185376045,147594,Emporia,KS,6/18/2018 7:18:16 PM,complete
185376056,22484,Juniata,NE,6/18/2018 7:23:17 PM,complete
185376057,32459,Minot,ND,6/18/2018 10:13:52 PM,complete
185376063,123998,Columbus,NE,6/18/2018 7:25:55 PM,complete
185376068,123998,Columbus,NE,6/18/2018 7:28:26 PM,complete
185376074,123998,Greenwood,NE,6/18/2018 7:31:00 PM,complete
185376075,78052,Plano,TX,6/18/2018 7:31:25 PM,complete
185376086,24128,Overland Park,KS,6/18/2018 7:34:47 PM,roof
185376089,147594,Emporia,KS,6/18/2018 7:35:31 PM,complete
185376091,123998,Watertown,SD,6/18/2018 7:36:15 PM,complete
185376098,118216,Trophy Club,TX,6/18/2018 7:37:10 PM,complete
185376102,8395,Panhandle,TX,6/18/2018 7:40:47 PM,complete
185376103,130163,Dallas,TX,6/18/2018 7:41:26 PM,roof
185376112,123998,Gretna,NE,6/18/2018 7:48:45 PM,complete
185376113,147594,Emporia,KS,6/18/2018 7:49:19 PM,complete
185376118,68002,Missouri City,TX,6/18/2018 7:52:54 PM,complete
185376119,109071,Daykin,NE,6/18/2018 7:53:20 PM,roof
185376122,38546,Weatherford,TX,6/18/2018 7:53:27 PM,complete
185376123,147594,Emporia,KS,6/18/2018 7:54:57 PM,complete
185376133,147594,Emporia,KS,6/18/2018 8:01:45 PM,complete
185376166,123998,Columbus,NE,6/18/2018 8:13:01 PM,complete
185376174,38546,Weatherford,TX,6/18/2018 8:19:36 PM,complete
185376176,39212,North Richland Hills,TX,6/18/2018 8:20:03 PM,roof
185376178,56601,Kindred,ND,6/18/2018 8:20:31 PM,complete
185376191,122987,Kindred,ND,6/18/2018 8:26:31 PM,complete
185376202,8785,Omaha,NE,6/18/2018 8:30:28 PM,complete
185376212,78052,Wichita Falls,TX,6/18/2018 8:32:29 PM,complete
185376221,68002,Houston,TX,6/18/2018 8:37:11 PM,complete
185376223,129705,Louisburg,KS,6/18/2018 8:37:51 PM,roof
185376230,132261,Fort Worth,TX,6/18/2018 8:41:57 PM,roof
185376239,47089,Carrollton,TX,6/18/2018 8:49:05 PM,roof
185376242,38546,Arlington,TX,6/18/2018 8:51:06 PM,roof
185376250,123998,Columbus,NE,6/18/2018 8:53:13 PM,complete
185376263,38546,Granbury,TX,6/18/2018 8:59:17 PM,complete
185376264,147473,Gardner,KS,6/18/2018 8:59:18 PM,complete
185376265,108664,Topeka,KS,6/18/2018 8:59:46 PM,complete
185376281,78048,Wahpeton,ND,6/18/2018 9:11:33 PM,complete
185376289,68002,Houston,TX,6/18/2018 9:13:33 PM,complete
185376290,32450,Sioux Falls,SD,6/18/2018 9:15:40 PM,complete
185376362,124566,Pittsburg,KS,6/18/2018 9:53:25 PM,roof
185376363,78052,Roanoke,TX,6/18/2018 9:55:51 PM,complete
185376404,139363,Lawton,OK,6/18/2018 10:26:43 PM,complete
185376406,118216,Grand Prairie,TX,6/18/2018 10:28:20 PM,complete
185376409,78052,Plano,TX,6/18/2018 10:29:49 PM,complete
185376410,78052,Frisco,TX,6/18/2018 10:30:20 PM,complete
185376420,53483,Stamford,TX,6/18/2018 10:34:52 PM,roof
185376483,56601,Kindred,ND,6/18/2018 11:22:43 PM,complete
185376496,8822,Plattsmouth,NE,6/18/2018 11:36:41 PM,complete
185376502,22484,Kearney,NE,6/18/2018 11:53:38 PM,roof
185376517,52588,Hutto,TX,6/19/2018 12:15:03 AM,complete
185376532,132261,Carrollton,TX,6/19/2018 12:35:17 AM,roof
185376533,147097,McPherson,KS,6/19/2018 12:36:21 AM,complete
185376545,123685,Wichita,KS,6/19/2018 12:54:25 AM,complete
185376684,132261,Plano,TX,6/19/2018 1:05:44 PM,roof
185376711,123998,Columbus,NE,6/19/2018 1:25:03 PM,complete
185376742,117718,Auburn,KS,6/19/2018 1:47:02 PM,roof
185376774,145445,Corpus Christi,TX,6/19/2018 2:09:35 PM,complete
185376777,115158,Alpine,TX,6/19/2018 2:11:44 PM,roof
185376782,8785,Blair,NE,6/19/2018 2:14:39 PM,complete
185376785,56601,Walcott,ND,6/19/2018 2:15:21 PM,complete
185376791,123998,Columbus,NE,6/19/2018 2:17:15 PM,complete
185376810,24128,Milford,KS,6/19/2018 2:24:03 PM,roof
185376814,35280,League City,TX,6/19/2018 2:25:51 PM,complete
185376820,118623,San Antonio,TX,6/19/2018 2:28:03 PM,complete
185376822,123998,Columbus,NE,6/19/2018 2:29:05 PM,complete
185376855,133293,Euless,TX,6/19/2018 2:42:36 PM,complete
185376864,150693,Austin,TX,6/19/2018 2:44:14 PM,complete
185376867,133293,Euless,TX,6/19/2018 2:46:50 PM,complete
185376869,123998,Columbus,NE,6/19/2018 2:46:50 PM,complete
185376870,133293,Euless,TX,6/19/2018 2:47:53 PM,complete
185376875,133293,Euless,TX,6/19/2018 2:49:36 PM,complete
185376876,123998,Shelby,NE,6/19/2018 2:49:54 PM,complete
185376879,120465,Schertz,TX,6/19/2018 2:51:16 PM,roof
185376880,133293,Euless,TX,6/19/2018 2:51:43 PM,complete
185376883,143394,Oklahoma City,OK,6/19/2018 2:52:45 PM,complete
185376894,133293,Euless,TX,6/19/2018 2:57:24 PM,complete
185376895,133293,Euless,TX,6/19/2018 2:57:24 PM,complete
185376897,133293,Euless,TX,6/19/2018 2:57:26 PM,complete
185376900,133293,Euless,TX,6/19/2018 2:57:57 PM,complete
185376906,123998,Independence,KS,6/19/2018 2:58:57 PM,complete
185376907,133293,Euless,TX,6/19/2018 2:59:22 PM,complete
185376908,132261,Carrollton,TX,6/19/2018 2:59:27 PM,roof
185376918,78052,Cashion,OK,6/19/2018 3:04:03 PM,complete
185376942,13287,Topeka,KS,6/19/2018 3:10:19 PM,complete
185376944,123998,Omaha,NE,6/19/2018 3:10:19 PM,complete
185376961,123998,Columbus,NE,6/19/2018 3:12:53 PM,complete
185376971,133293,Euless,TX,6/19/2018 3:17:54 PM,complete
185376982,123998,Gretna,NE,6/19/2018 3:25:13 PM,complete
185377006,123998,Omaha,NE,6/19/2018 3:36:26 PM,complete
185377009,132261,Carrollton,TX,6/19/2018 3:39:57 PM,roof
185377011,146314,Fairview,TX,6/19/2018 3:41:13 PM,roof
185377028,123998,Columbus,NE,6/19/2018 3:47:25 PM,complete
185377037,123685,Dighton,KS,6/19/2018 3:52:24 PM,complete
185377041,123685,Prairie Village,KS,6/19/2018 3:52:46 PM,complete
185377044,123998,Hastings,NE,6/19/2018 3:52:59 PM,complete
185377050,123998,Columbus,NE,6/19/2018 3:56:30 PM,complete
185377053,120331,Overland Park,KS,6/19/2018 3:56:56 PM,complete
185377056,17242,Kansas City,KS,6/21/2018 10:07:57 PM,roof
185377060,120331,Lawrence,KS,6/19/2018 4:00:50 PM,complete
185377068,120331,Lawrence,KS,6/19/2018 4:04:46 PM,complete
185377073,18341,Cypress,TX,6/19/2018 4:08:01 PM,complete
185377078,11589,Greensburg,KS,6/19/2018 4:10:08 PM,complete
185377082,136176,Columbus,NE,6/19/2018 4:10:30 PM,complete
185377100,32459,Mandan,ND,6/19/2018 4:15:21 PM,complete
185377105,132261,Coppell,TX,6/19/2018 4:16:30 PM,roof_estimate
185377118,24128,Manhattan,KS,6/19/2018 4:19:18 PM,roof
185377123,132261,Carrollton,TX,6/19/2018 4:21:05 PM,roof_estimate
185377125,55912,Sand Springs,OK,6/19/2018 4:28:52 PM,complete
185377127,123998,Hastings,NE,6/19/2018 4:22:07 PM,complete
185377138,150693,Austin,TX,6/19/2018 4:26:04 PM,complete
185377150,136114,Independence,KS,6/19/2018 4:30:44 PM,roof
185377154,24128,Omaha,NE,6/19/2018 4:32:40 PM,roof
185377157,33518,Seward,NE,6/19/2018 4:34:22 PM,complete
185377165,150693,Austin,TX,6/19/2018 4:36:20 PM,roof_estimate
185377170,38165,Carrollton,TX,6/19/2018 4:37:16 PM,roof
185377174,142716,Grand Prairie,TX,6/19/2018 4:38:16 PM,complete
185377184,132261,Fairview,TX,6/19/2018 4:40:14 PM,roof
185377197,144281,Bellevue,NE,6/19/2018 4:44:07 PM,complete
185377201,142716,Grand Prairie,TX,6/19/2018 4:45:29 PM,complete
185377202,84383,Tulsa,OK,6/19/2018 4:46:01 PM,complete
185377219,16610,Lincoln,NE,6/19/2018 4:50:16 PM,roof
185377220,147548,Amarillo,TX,6/19/2018 4:50:51 PM,roof_estimate
185377232,132261,Carrollton,TX,6/19/2018 4:58:09 PM,complete
185377234,123998,Cedar Creek,NE,6/19/2018 4:58:34 PM,complete
